Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,rn
30,NO,Non-Travel,990,"RESEARCH & DEVELOPMENT",7,3,"Technical Degree",1,1482,3,Male,64,3,1,"RESEARCH SCIENTIST",3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,1
30,NO,Travel_Frequently,160,"RESEARCH & DEVELOPMENT",3,3,Medical,1,680,3,Female,71,3,1,"RESEARCH SCIENTIST",3,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,1
30,YES,Travel_Rarely,138,"RESEARCH & DEVELOPMENT",22,3,"Life Sciences",1,1004,1,Female,48,3,1,"RESEARCH SCIENTIST",3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,1
30,NO,Travel_Rarely,241,"RESEARCH & DEVELOPMENT",7,3,Medical,1,1609,2,Male,48,2,1,"RESEARCH SCIENTIST",2,Married,2141,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1,1
30,YES,Travel_Frequently,464,"RESEARCH & DEVELOPMENT",4,3,"Technical Degree",1,514,3,Male,40,3,1,"RESEARCH SCIENTIST",4,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0,1
30,NO,Travel_Frequently,1312,"RESEARCH & DEVELOPMENT",23,3,"Life Sciences",1,159,1,Male,96,1,1,"RESEARCH SCIENTIST",3,Divorced,2613,22310,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9,1
30,NO,Travel_Rarely,438,"RESEARCH & DEVELOPMENT",18,3,"Life Sciences",1,194,1,Female,75,3,1,"RESEARCH SCIENTIST",3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,1
30,YES,Travel_Rarely,1005,"RESEARCH & DEVELOPMENT",3,3,"Technical Degree",1,297,4,Female,88,3,1,"RESEARCH SCIENTIST",1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,1
30,NO,Travel_Rarely,793,"RESEARCH & DEVELOPMENT",16,1,"Life Sciences",1,1729,2,Male,33,3,1,"RESEARCH SCIENTIST",4,Married,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,1
30,NO,Travel_Rarely,201,"RESEARCH & DEVELOPMENT",5,3,"Technical Degree",1,197,4,Female,84,3,1,"RESEARCH SCIENTIST",1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,1
30,NO,Travel_Rarely,1465,"RESEARCH & DEVELOPMENT",1,3,Medical,1,1241,4,Male,63,3,1,"RESEARCH SCIENTIST",2,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7,1
30,NO,Travel_Frequently,1012,"RESEARCH & DEVELOPMENT",5,4,"Life Sciences",1,861,2,Male,75,2,1,"RESEARCH SCIENTIST",4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,1
30,NO,Travel_Frequently,1312,"RESEARCH & DEVELOPMENT",2,4,"Technical Degree",1,1745,4,Female,78,2,1,"RESEARCH SCIENTIST",1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,1
30,NO,Travel_Rarely,1275,"RESEARCH & DEVELOPMENT",28,2,Medical,1,441,4,Female,64,3,2,"RESEARCH SCIENTIST",4,Married,5775,11934,1,Y,No,13,3,4,80,2,11,2,3,10,8,1,9,1
30,NO,Travel_Rarely,1329,SALES,29,4,"Life Sciences",1,1211,3,Male,61,3,2,"SALES EXECUTIVE",1,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3,1
30,NO,Non-Travel,641,SALES,25,2,"Technical Degree",1,475,4,Female,85,3,2,"SALES EXECUTIVE",3,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4,2,4,2,2,2,2,1
30,NO,Travel_Rarely,855,SALES,7,4,Marketing,1,1428,4,Female,73,3,2,"SALES EXECUTIVE",1,Divorced,4779,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2,1
30,NO,Travel_Rarely,1334,SALES,4,2,Medical,1,121,3,Female,63,2,2,"SALES EXECUTIVE",2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,1
30,NO,Travel_Rarely,1358,SALES,16,1,"Life Sciences",1,1479,4,Male,96,3,2,"SALES EXECUTIVE",3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,1
30,NO,Travel_Rarely,501,SALES,27,5,Marketing,1,747,3,Male,99,3,2,"SALES EXECUTIVE",4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,1
30,NO,Travel_Rarely,570,SALES,5,3,Marketing,1,456,4,Female,30,2,2,"SALES EXECUTIVE",3,Divorced,6118,5431,1,Y,No,13,3,3,80,3,10,2,3,10,9,1,2,1
30,NO,Travel_Rarely,1082,SALES,12,3,"Technical Degree",1,533,2,Female,83,3,2,"SALES EXECUTIVE",3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,1
30,NO,Travel_Rarely,852,SALES,10,3,Marketing,1,1179,3,Male,72,2,2,"SALES EXECUTIVE",3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,1
30,YES,Travel_Frequently,334,SALES,26,4,Marketing,1,299,3,Female,52,2,2,"SALES EXECUTIVE",1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,1
30,NO,Travel_Rarely,979,SALES,15,2,Marketing,1,1754,3,Male,94,2,3,"SALES EXECUTIVE",1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,1
30,NO,Travel_Rarely,231,SALES,8,2,Other,1,982,3,Male,62,3,3,"SALES EXECUTIVE",3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7,1
30,NO,Non-Travel,1398,SALES,22,4,Other,1,567,3,Female,69,3,3,"SALES EXECUTIVE",1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,9,8,7,8,1
30,NO,Travel_Rarely,1288,SALES,29,4,"Technical Degree",1,1568,3,Male,33,3,3,"SALES EXECUTIVE",2,Married,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3,1
30,NO,Travel_Rarely,1339,SALES,5,3,"Life Sciences",1,228,2,Female,41,3,3,"SALES EXECUTIVE",4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,1
30,YES,Travel_Rarely,740,SALES,1,3,"Life Sciences",1,1562,2,Male,64,2,2,"SALES EXECUTIVE",1,Married,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7,1
30,YES,Travel_Rarely,945,SALES,9,3,Medical,1,1876,2,Male,89,3,1,"SALES REPRESENTATIVE",4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,1
30,YES,Travel_Frequently,448,SALES,12,4,"Life Sciences",1,648,2,Male,74,2,1,"SALES REPRESENTATIVE",1,Married,2033,14470,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,1
30,NO,Travel_Rarely,202,SALES,2,1,"Technical Degree",1,508,3,Male,72,3,1,"SALES REPRESENTATIVE",2,Married,2476,17434,1,Y,No,18,3,1,80,1,1,3,3,1,0,0,0,1
30,NO,Travel_Rarely,413,SALES,7,1,Marketing,1,585,4,Male,57,3,1,"SALES REPRESENTATIVE",2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,1
31,NO,Travel_Rarely,1398,"HUMAN RESOURCES",8,2,Medical,1,1461,4,Female,96,4,1,"HUMAN RESOURCES",2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,1
31,YES,Travel_Rarely,359,"HUMAN RESOURCES",18,5,"Human Resources",1,1842,4,Male,89,4,1,"HUMAN RESOURCES",1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,1
31,NO,Travel_Rarely,106,"HUMAN RESOURCES",2,3,"Human Resources",1,424,1,Male,62,2,2,"HUMAN RESOURCES",1,Married,6410,17822,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0,1
31,NO,Travel_Rarely,1463,"RESEARCH & DEVELOPMENT",23,3,Medical,1,367,2,Male,64,2,2,"HEALTHCARE REPRESENTATIVE",4,Married,5582,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8,1
31,NO,Travel_Rarely,616,"RESEARCH & DEVELOPMENT",12,3,Medical,1,961,4,Female,41,3,2,"HEALTHCARE REPRESENTATIVE",4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,1
31,NO,Travel_Rarely,1062,"RESEARCH & DEVELOPMENT",24,3,Medical,1,1252,3,Female,96,2,2,"HEALTHCARE REPRESENTATIVE",1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8,1
31,NO,Travel_Rarely,1332,"RESEARCH & DEVELOPMENT",11,2,Medical,1,1251,3,Male,80,3,2,"HEALTHCARE REPRESENTATIVE",1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,1
31,YES,Travel_Frequently,534,"RESEARCH & DEVELOPMENT",20,3,"Life Sciences",1,587,1,Male,66,3,3,"HEALTHCARE REPRESENTATIVE",3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,1
31,NO,Travel_Rarely,1276,"RESEARCH & DEVELOPMENT",2,1,Medical,1,1974,4,Female,59,1,1,"LABORATORY TECHNICIAN",4,Divorced,1129,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,1
31,NO,Travel_Rarely,329,"RESEARCH & DEVELOPMENT",1,2,"Life Sciences",1,530,4,Male,98,2,1,"LABORATORY TECHNICIAN",1,Married,2218,16193,1,Y,No,12,3,3,80,1,4,3,3,4,2,3,2,1
31,YES,Travel_Frequently,874,"RESEARCH & DEVELOPMENT",15,3,Medical,1,1160,3,Male,72,3,1,"LABORATORY TECHNICIAN",3,Married,2610,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2,1
31,NO,Travel_Rarely,741,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,1721,2,Male,69,3,1,"LABORATORY TECHNICIAN",3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,1
31,YES,Travel_Frequently,307,"RESEARCH & DEVELOPMENT",29,2,Medical,1,355,3,Male,71,2,1,"LABORATORY TECHNICIAN",2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4,1
31,YES,Travel_Frequently,523,"RESEARCH & DEVELOPMENT",2,3,"Life Sciences",1,1464,2,Male,94,3,1,"LABORATORY TECHNICIAN",4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,1
31,NO,Travel_Rarely,471,"RESEARCH & DEVELOPMENT",4,3,Medical,1,1916,1,Female,62,4,1,"LABORATORY TECHNICIAN",3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,1
31,NO,Travel_Rarely,311,"RESEARCH & DEVELOPMENT",20,3,"Life Sciences",1,1881,2,Male,89,3,2,"LABORATORY TECHNICIAN",3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,1
31,NO,Travel_Rarely,655,"RESEARCH & DEVELOPMENT",7,4,"Life Sciences",1,76,4,Male,48,3,2,"LABORATORY TECHNICIAN",4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7,1
31,NO,Travel_Frequently,853,"RESEARCH & DEVELOPMENT",1,1,"Life Sciences",1,1011,3,Female,96,3,2,"MANUFACTURING DIRECTOR",1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3,1
31,NO,Travel_Rarely,480,"RESEARCH & DEVELOPMENT",7,2,Medical,1,524,2,Female,31,3,2,"MANUFACTURING DIRECTOR",1,Married,4306,4156,1,Y,No,12,3,2,80,1,13,5,1,13,10,3,12,1
31,NO,Non-Travel,979,"RESEARCH & DEVELOPMENT",1,4,Medical,1,308,3,Male,90,1,2,"MANUFACTURING DIRECTOR",3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,1
31,NO,Travel_Rarely,746,"RESEARCH & DEVELOPMENT",8,4,"Life Sciences",1,98,3,Female,61,3,2,"MANUFACTURING DIRECTOR",4,Single,4424,20682,1,Y,No,23,4,4,80,0,11,2,3,11,7,1,8,1
31,NO,Travel_Frequently,163,"RESEARCH & DEVELOPMENT",24,1,"Technical Degree",1,1736,4,Female,30,3,2,"MANUFACTURING DIRECTOR",4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,1
31,YES,Travel_Rarely,330,"RESEARCH & DEVELOPMENT",22,4,Medical,1,1389,4,Male,98,3,2,"MANUFACTURING DIRECTOR",3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7,1
31,NO,Travel_Rarely,1232,"RESEARCH & DEVELOPMENT",7,4,Medical,1,462,3,Female,39,3,3,"MANUFACTURING DIRECTOR",4,Single,7143,25713,1,Y,Yes,14,3,3,80,0,11,2,2,11,9,4,10,1
31,YES,Travel_Frequently,1445,"RESEARCH & DEVELOPMENT",1,5,"Life Sciences",1,1459,3,Female,100,4,3,"MANUFACTURING DIRECTOR",2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,1
31,NO,Travel_Frequently,798,"RESEARCH & DEVELOPMENT",7,2,"Life Sciences",1,442,3,Female,48,2,3,"MANUFACTURING DIRECTOR",3,Married,8943,14034,1,Y,No,24,4,1,80,1,10,2,3,10,9,8,9,1
31,NO,Non-Travel,325,"RESEARCH & DEVELOPMENT",5,3,Medical,1,2057,2,Male,74,3,2,"MANUFACTURING DIRECTOR",1,Single,9936,3787,0,Y,No,19,3,2,80,0,10,2,3,9,4,1,7,1
31,NO,Travel_Rarely,1274,"RESEARCH & DEVELOPMENT",9,1,"Life Sciences",1,581,3,Male,33,3,3,"MANUFACTURING DIRECTOR",2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,1
31,NO,Non-Travel,697,"RESEARCH & DEVELOPMENT",10,3,Medical,1,1979,3,Female,40,3,3,"RESEARCH DIRECTOR",3,Married,11031,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,1
31,NO,Travel_Frequently,1327,"RESEARCH & DEVELOPMENT",3,4,Medical,1,337,2,Male,73,3,3,"RESEARCH DIRECTOR",3,Divorced,13675,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2,1
31,NO,Travel_Rarely,182,"RESEARCH & DEVELOPMENT",8,5,"Life Sciences",1,1430,1,Female,93,3,4,"RESEARCH DIRECTOR",2,Single,16422,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0,1
31,YES,Travel_Rarely,202,"RESEARCH & DEVELOPMENT",8,3,"Life Sciences",1,1433,1,Female,34,2,1,"RESEARCH SCIENTIST",2,Single,1261,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,1
31,YES,Non-Travel,335,"RESEARCH & DEVELOPMENT",9,2,Medical,1,991,3,Male,46,2,1,"RESEARCH SCIENTIST",1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2,1
31,NO,Travel_Rarely,1222,"RESEARCH & DEVELOPMENT",11,4,"Life Sciences",1,895,4,Male,48,3,1,"RESEARCH SCIENTIST",4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2,1
31,NO,Travel_Rarely,1082,"RESEARCH & DEVELOPMENT",1,4,Medical,1,95,3,Male,87,3,1,"RESEARCH SCIENTIST",2,Single,2501,18775,1,Y,No,17,3,2,80,0,1,4,3,1,1,1,0,1
31,NO,Travel_Rarely,408,"RESEARCH & DEVELOPMENT",9,4,"Life Sciences",1,493,3,Male,42,2,1,"RESEARCH SCIENTIST",2,Single,2657,7551,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2,1
31,NO,Travel_Rarely,192,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,426,3,Male,32,3,1,"RESEARCH SCIENTIST",4,Divorced,2695,7747,0,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2,1
31,NO,Travel_Rarely,670,"RESEARCH & DEVELOPMENT",26,1,"Life Sciences",1,16,1,Male,31,3,1,"RESEARCH SCIENTIST",3,Divorced,2911,15170,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3,1
31,NO,Non-Travel,976,"RESEARCH & DEVELOPMENT",3,2,Medical,1,1948,3,Male,48,3,1,"RESEARCH SCIENTIST",1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,1
31,NO,Travel_Rarely,140,"RESEARCH & DEVELOPMENT",12,1,Medical,1,246,3,Female,95,3,1,"RESEARCH SCIENTIST",4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2,1
31,YES,Travel_Frequently,561,"RESEARCH & DEVELOPMENT",3,3,"Life Sciences",1,1537,4,Female,33,3,1,"RESEARCH SCIENTIST",3,Single,4084,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7,1
31,NO,Travel_Rarely,691,"RESEARCH & DEVELOPMENT",5,4,"Technical Degree",1,423,3,Male,86,3,1,"RESEARCH SCIENTIST",4,Married,4821,10077,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3,1
31,NO,Travel_Frequently,1125,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,1956,4,Male,48,1,2,"RESEARCH SCIENTIST",1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,1
31,NO,Travel_Rarely,688,SALES,7,3,"Life Sciences",1,613,3,Male,44,2,3,MANAGER,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,1
31,YES,Travel_Rarely,1365,SALES,13,4,Medical,1,650,2,Male,46,3,2,"SALES EXECUTIVE",1,Divorced,4233,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,1
31,YES,Travel_Rarely,542,SALES,20,3,"Life Sciences",1,175,2,Female,71,1,2,"SALES EXECUTIVE",3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,1
31,NO,Travel_Frequently,715,SALES,2,4,Other,1,1613,4,Male,54,3,2,"SALES EXECUTIVE",1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,1
31,NO,Travel_Rarely,525,SALES,6,4,Medical,1,653,1,Male,66,4,2,"SALES EXECUTIVE",4,Divorced,5460,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,1
31,NO,Travel_Rarely,196,SALES,29,4,Marketing,1,1784,1,Female,91,2,2,"SALES EXECUTIVE",4,Married,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,1
31,NO,Travel_Rarely,1112,SALES,5,4,"Life Sciences",1,1673,1,Female,67,3,2,"SALES EXECUTIVE",4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,1
31,YES,Travel_Frequently,754,SALES,26,4,Marketing,1,1967,1,Male,63,3,2,"SALES EXECUTIVE",4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,1
31,YES,Travel_Rarely,249,SALES,6,4,"Life Sciences",1,163,2,Male,76,1,2,"SALES EXECUTIVE",3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,1
31,NO,Travel_Rarely,828,SALES,2,1,"Life Sciences",1,604,2,Male,77,3,2,"SALES EXECUTIVE",4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,1
31,NO,Travel_Rarely,1079,SALES,10,2,Medical,1,1912,3,Female,86,3,2,"SALES EXECUTIVE",4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,1
31,NO,Travel_Rarely,218,SALES,7,3,"Technical Degree",1,416,2,Male,100,4,2,"SALES EXECUTIVE",4,Married,6929,12241,4,Y,No,11,3,2,80,1,10,3,2,8,7,7,7,1
31,NO,Non-Travel,1188,SALES,20,2,Marketing,1,947,4,Female,45,3,2,"SALES EXECUTIVE",3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,1
31,NO,Travel_Rarely,691,SALES,7,3,Marketing,1,438,4,Male,73,3,2,"SALES EXECUTIVE",4,Divorced,7547,7143,4,Y,No,12,3,4,80,3,13,3,3,7,7,1,7,1
31,YES,Travel_Rarely,1079,SALES,16,4,Marketing,1,1761,1,Male,70,3,3,"SALES EXECUTIVE",3,Married,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,1
31,NO,Travel_Rarely,1003,SALES,5,3,"Technical Degree",1,1749,1,Male,51,3,2,"SALES EXECUTIVE",3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,1
31,NO,Travel_Frequently,1125,SALES,7,4,Marketing,1,1833,1,Female,68,3,3,"SALES EXECUTIVE",1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,1
31,NO,Non-Travel,587,SALES,2,4,"Life Sciences",1,1324,4,Female,57,3,3,"SALES EXECUTIVE",3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,1
31,NO,Travel_Rarely,326,SALES,8,2,"Life Sciences",1,1453,1,Male,31,3,3,"SALES EXECUTIVE",4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,1
31,YES,Travel_Frequently,667,SALES,1,4,"Life Sciences",1,1427,2,Female,50,1,1,"SALES REPRESENTATIVE",3,Single,1359,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0,1
31,YES,Travel_Frequently,1060,SALES,1,3,"Life Sciences",1,1331,4,Female,54,3,1,"SALES REPRESENTATIVE",2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2,1
31,NO,Travel_Rarely,154,SALES,7,4,"Life Sciences",1,941,2,Male,41,2,1,"SALES REPRESENTATIVE",3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2,1
31,YES,Travel_Frequently,703,SALES,2,3,"Life Sciences",1,1379,3,Female,90,2,1,"SALES REPRESENTATIVE",4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0,1
31,NO,Travel_Frequently,444,SALES,5,3,Marketing,1,399,4,Female,84,3,1,"SALES REPRESENTATIVE",2,Divorced,2789,3909,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2,1
31,NO,Travel_Frequently,793,SALES,20,3,"Life Sciences",1,1135,3,Male,67,4,1,"SALES REPRESENTATIVE",4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,1
31,NO,Travel_Rarely,1154,SALES,2,2,"Life Sciences",1,1996,1,Male,54,3,1,"SALES REPRESENTATIVE",3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,1
32,NO,Non-Travel,1146,"RESEARCH & DEVELOPMENT",15,4,Medical,1,1955,3,Female,34,3,2,"HEALTHCARE REPRESENTATIVE",4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,1
32,YES,Travel_Rarely,1259,"RESEARCH & DEVELOPMENT",2,4,"Life Sciences",1,1692,4,Male,95,3,1,"LABORATORY TECHNICIAN",2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,1
32,NO,Travel_Rarely,128,"RESEARCH & DEVELOPMENT",2,1,"Technical Degree",1,362,4,Male,84,2,2,"LABORATORY TECHNICIAN",1,Single,2176,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4,1
32,NO,Non-Travel,300,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,882,4,Male,61,3,1,"LABORATORY TECHNICIAN",4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,1
32,NO,Non-Travel,1184,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,951,3,Female,70,2,1,"LABORATORY TECHNICIAN",2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,1
32,NO,Travel_Rarely,1062,"RESEARCH & DEVELOPMENT",2,3,Medical,1,471,3,Female,75,3,1,"LABORATORY TECHNICIAN",2,Married,2370,3956,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7,1
32,NO,Travel_Frequently,116,"RESEARCH & DEVELOPMENT",13,3,Other,1,1234,3,Female,77,2,1,"LABORATORY TECHNICIAN",2,Married,2743,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2,1
32,NO,Travel_Frequently,1311,"RESEARCH & DEVELOPMENT",7,3,"Life Sciences",1,359,2,Male,100,4,1,"LABORATORY TECHNICIAN",2,Married,2794,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3,1
32,YES,Travel_Rarely,374,"RESEARCH & DEVELOPMENT",25,4,"Life Sciences",1,911,1,Male,87,3,1,"LABORATORY TECHNICIAN",4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,1
32,NO,Travel_Rarely,267,"RESEARCH & DEVELOPMENT",29,4,"Life Sciences",1,2010,3,Female,49,2,1,"LABORATORY TECHNICIAN",2,Single,2837,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1,1
32,NO,Travel_Frequently,1005,"RESEARCH & DEVELOPMENT",2,2,"Life Sciences",1,8,4,Male,79,3,1,"LABORATORY TECHNICIAN",4,Single,3068,11864,0,Y,No,13,3,3,80,0,8,2,2,7,7,3,6,1
32,YES,Travel_Rarely,515,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,331,4,Male,62,2,1,"LABORATORY TECHNICIAN",3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2,1
32,NO,Non-Travel,1109,"RESEARCH & DEVELOPMENT",29,4,Medical,1,1046,4,Female,69,3,1,"LABORATORY TECHNICIAN",3,Single,4025,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7,1
32,YES,Travel_Rarely,1033,"RESEARCH & DEVELOPMENT",9,3,Medical,1,190,1,Female,41,3,1,"LABORATORY TECHNICIAN",1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,1
32,YES,Travel_Rarely,1089,"RESEARCH & DEVELOPMENT",7,2,"Life Sciences",1,1309,4,Male,79,3,2,"LABORATORY TECHNICIAN",3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1,1
32,NO,Travel_Frequently,430,"RESEARCH & DEVELOPMENT",24,4,"Life Sciences",1,772,1,Male,80,3,2,"LABORATORY TECHNICIAN",4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,1
32,NO,Travel_Rarely,495,"RESEARCH & DEVELOPMENT",10,3,Medical,1,1516,3,Male,64,3,3,MANAGER,4,Single,11244,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0,1
